GENDER,INSURED_VALUE,PREMIUM,PROD_YEAR,SEATS_NUM
1,300000,3786.17,2006,4
0,500000,7172.25,1995,9
0,500000,7172.25,1995,9
0,500000,12000,1995,9
0,165000,2554.34,2008,4
0,165000,2597.66,2008,4
0,165000,2732.39,2008,4
0,600000,4137.57,2007,4
0,185000,3127.42,1984,4
0,185000,1993.33,1984,4
0,185000,1675.972,1984,4
0,265125,2811.09,2010,4
0,265125,2999.3,2010,4
0,265125,2948.562,2010,4
0,250000,4426.69,1998,10
0,250000,4653.19,1998,10
0,250000,4853.83,1998,10
0,300000,5687.96,1994,8
0,300000,6012.15,1994,8
0,300000,6342.2,1994,8
0,250000,4416.69,1998,10
0,250000,4663.19,1998,10
0,250000,4838.83,1998,10
1,650000,10376.96,2001,4
1,750000,10158.67,2001,4
0,199000,3257.42,1998,4
0,199000,3830.88,1998,4
0,199000,2109.36,1998,4
1,300000,4327.43,2004,4
1,300000,4012.14,2004,4
1,250000,1721.93,1991,4
1,250000,1721.93,1991,4
1,110000,206.794,1991,4
1,250000,1506.92,1991,4
1,234135.82,3777.55,2005,4
1,234135.82,3930.6,2005,4
1,566131.6,6770.77,2005,4
0,150000,1906.61,1996,4
0,150000,1818.61,1996,4
0,150000,1558.33,1996,4
1,362000,3812.69,2004,4
1,362000,4138.18,2004,4
1,150000,2380.177,1992,4
1,150000,2216.214,1992,4
0,865000,16771.75,2000,8
0,865000,10696.082,2000,8
0,540000,9328.49,1997,12
0,540000,7070.701,1997,12
0,590000,12039.9,1990,7
0,590000,12781.61,1990,7
0,590000,7557.952,1990,7
1,305000,3308.49,1992,4
1,305000,3308.49,1992,4
1,120000,3715.75,1981,4
1,120000,4217.8,1981,4
0,59605,858.15,2009,0
0,25000,389.75,2009,0
0,180000,3441.19,1993,4
0,180000,3463,1993,4
0,180000,3314.71,1993,4
0,1000000,8585.43,2006,9
0,1000000,9354.84,2006,9
0,1000000,9492.89,2006,9
0,966000,1591.01,1999,9
0,966000,1591.01,1999,9
0,966000,1626.58,1999,9
0,736000,1166.3,1995,8
0,2200000,24878.75,2010,8
1,529942,10104,2003,4
1,476037.91,10414.39,2003,4
0,200000,3388.68,1991,4
0,200000,3811.64,1991,4
0,200000,3507.74,1991,4
1,420000,7237.55,2004,4
0,359659,4209.16,1999,6
0,359659,4330.62,1999,6
0,359659,4278.53,1999,6
1,585000,6907.64,2009,4
1,585000,7470.15,2009,4
1,585000,9024.75,2009,4
1,324163.22,5678.58,2009,4
1,324163.22,6006.61,2009,4
1,324163.22,7025.14,2009,4
0,680554,7322.99,2010,4
0,680554,7794.41,2010,4
0,680554,8275.58,2010,4
1,300000,3019.48,2003,4
1,300000,2733.9,2003,4
1,260000,5676.36,1989,4
1,260000,6579.63,1989,4
0,18000,486.57,2009,1
0,18000,472.79,2009,1
0,18000,488.59,2009,1
1,475000,4060.88,2006,4
1,400000,6420.68,2006,4
0,20000,704.89,1991,1
0,20000,649.77,1991,1
0,20000,644.52,1991,1
1,70000,206.789,1989,4
1,200000,775.45,1987,4
1,200000,4801.43,1987,4
1,200000,3869.59,1987,4
1,169000,541.95,1987,4
1,410000,6937.33,1997,4
1,410000,6993.41,1997,4
1,410000,7017.69,1997,4
1,130000,2160.57,1997,4
1,130000,2563.73,1997,4
1,836683.6,10159.34,2007,5
1,1020000,14956.2,2008,4
1,2323300.64,20402.926,2008,4
1,800000,830.15,2004,8
1,800000,10913.85,2004,8
1,155000,796.7,1985,4
0,1884741,19538.46,2008,5
0,1884741,20687.2,2008,5
0,1884741,20532.7,2008,5
0,598000,6139.6,2011,5
0,598000,7842.11,2011,5
0,598000,7530.46,2011,5
1,80000,1006.8,1988,4
1,80000,795.35,1988,4
1,262000,2816.54,2011,4
1,262000,2978.65,2011,4
1,262000,3140.76,2011,4
1,262000,3788.97,2011,4
1,250000,3157.6,1993,4
1,250000,3193.55,1993,4
1,250000,3695.14,1993,4
0,648092.09,10247.46,2010,8
0,2000000,238.1,2010,8
1,220000,2459.33,2008,4
1,220000,2518.21,2008,4
1,220000,2353.86,2008,4
1,300000,3592.61,2009,4
1,300000,3481.25,2009,4
1,300000,3822.11,2009,4
0,725000,7311.15,2011,6
0,725000,8036.15,2011,6
1,220000,4049.22,2007,4
1,220000,3059.14,2007,4
0,650000,8853.95,2008,4
0,744651.61,9583.424,2008,4
1,150000,541.95,1998,4
1,150000,2769.25,1998,4
1,180000,2944.16,1989,0
1,200000,541.945,1991,4
1,200000,5833.95,1991,4
0,500000,3520.73,2004,6
0,500000,3825.13,2004,6
0,500000,4207.21,2004,6
1,150000,3565.14,1985,4
1,800000,11894.05,2003,4
1,800000,14126.55,2003,4
1,800000,10739.88,2003,4
1,700000,7885.38,2004,4
1,700000,8962.26,2004,4
0,922627.71,10075.86,2002,6
0,922627.71,12377.26,2002,6
0,524729.92,5734.57,2001,4
0,524729.92,6061.8,2001,4
0,524729.92,7300.074,2001,4
1,340000,3921.65,2007,4
1,340000,3974.89,2007,4
0,715000,8070.23,2001,9
0,715000,9783.124,2001,9
1,345000,5335.36,2005,4
1,345000,6524.65,2005,4
0,915000,9473.16,1999,8
0,915000,10043.75,1999,8
0,318867.08,3918.68,2002,4
0,318867.08,4714.06,2002,4
0,95060,1684.52,1981,8
0,95060,1868.128,1981,8
1,125000,2805.25,1985,4
0,200000,2481.59,1987,8
0,200000,2234.14,1987,8
0,30000,596.875,1981,1
0,30000,572.511,1981,1
1,350000,3698.35,1998,4
1,350000,3908.77,1998,4
1,350000,4705.2,1998,4
1,350000,968.3,1998,4
1,677626.52,9691.09,2003,6
1,677626.52,9890.85,2003,6
1,677626.52,11613.5,2003,6
1,150000,3147.02,1991,4
1,130000,653.05,1987,4
1,130000,653.05,1987,4
1,130000,4253.32,1987,4
1,200000,4423.8,1986,4
1,200000,4723.25,1986,4
1,200000,5065.1,1986,4
1,250000,4117.85,1990,5
1,250000,3894.767,1990,5
0,3864000,48689.22,2011,8
0,120000,2043.13,1985,4
0,120000,2105.9,1985,4
0,120000,2344.21,1985,4
1,257500,541.95,1997,4
1,257500,5666.35,1997,4
1,320000,4001.28,1997,4
1,320000,4823.74,1997,4
1,115000,2508.39,1992,4
1,115000,2112.89,1992,4
1,130000,3212.81,1986,4
1,130000,4101.43,1986,4
1,130000,4103.28,1986,4
0,145000,1919.76,1996,4
0,145000,2035.37,1996,4
0,145000,2136.42,1996,4
1,250000,6406.6,1989,4
0,700000,8876.95,1999,8
0,700000,9160.48,1999,8
0,185000,3741.01,1985,4
0,185000,3782.25,1985,4
0,185000,4826.74,1985,4
0,12833.91,399.72,2008,2
0,12833.91,399.72,2008,2
0,12833.91,412.23,2008,2
0,957213.14,7628.5,2008,8
0,957213.14,8948.4,2008,8
0,508275.16,8279.43,2008,8
0,505000,6753.74,2004,4
0,180954.66,3778.24,2004,4
0,781927.49,10914.07,2008,8
0,832536.23,11561.31,2008,8
0,832536.41,11561.31,2009,8
0,30000,534.89,1981,1
0,30000,596.875,1981,1
0,30000,572.511,1981,1
0,30000,534.89,1981,1
0,30000,596.875,1981,1
0,30000,572.511,1981,1
0,30000,534.89,1981,1
0,30000,596.875,1981,1
0,30000,572.511,1981,1
1,350000,7403.65,1992,4
1,350000,8330.5,1992,4
0,30000,596.875,1996,1
0,30000,572.511,1996,1
0,25000,540.755,2001,1
0,25000,510.151,2001,1
0,30000,596.875,1981,1
0,30000,572.511,1981,1
0,17000,397.07,2006,1
0,17000,450.955,2006,1
0,17000,410.371,2006,1
0,15000,375.87,2004,1
0,15000,428.505,2004,1
0,15000,385.431,2004,1
0,15000,375.87,2004,1
0,15000,428.505,2004,1
0,15000,385.431,2004,1
0,1763014,17471.48,2008,11
0,1763014,18570.9,2008,11
0,1763014,22897.954,2008,11
0,17000,450.955,2006,1
0,17000,410.371,2006,1
0,346685,4350.23,1988,9
0,346685,5148.727,1988,9
0,21500,444.78,2008,1
0,21500,501.465,2008,1
0,21500,466.501,2008,1
1,2000000,32247.89,2003,8
0,1530030,14600.21,2004,8
0,1530030,15512.27,2004,8
0,1530030,19021.86,2004,8
0,200000,2824.61,1997,4
0,200000,2808.53,1997,4
0,200000,3105.94,1997,4
0,2021693.64,16258.49,2009,7
0,2021693.64,16577.09,2009,7
0,2021693.64,18732.17,2009,7
1,800000,9802.54,2004,4
1,800000,12099.77,2004,4
1,800000,11360.35,2004,4
0,650000,10935.8,2006,8
0,650000,7453.727,2006,8
0,821199.71,11416.32,2008,8
0,821199.71,11416.32,2008,8
0,814336.2,11328.55,2008,8
0,810288.29,11276.78,2008,8
0,814336.2,11328.55,2008,8
0,814336.2,11328.55,2008,8
0,479568.24,6959.2,2004,4
0,27000,678.155,1994,1
0,27000,654.12,1994,1
0,19960,593.57,1994,1
0,19960,551.93,1981,1
0,19960,593.57,1981,1
0,13415,480.965,1999,1
0,13415,456.93,1999,1
0,13415,486.69,1999,1
1,1200000,13054.82,2003,4
1,1200000,15728.155,2003,4
0,18895.3,816.8,1989,3
0,18895.3,1168.238,1989,3
0,18895.3,985.021,1989,3
1,60000,206.789,1985,4
1,250000,5495.06,1991,4
1,200000,1510.73,1986,4
1,200000,1510.73,1986,4
1,200000,1288.705,1986,4
1,200000,394.71,1986,4
0,915000,10043.75,1999,8
0,915000,12255.524,1999,8
0,150000,3088.45,1989,4
0,150000,3096.75,1989,4
0,920664.65,9526.15,2004,8
0,920664.65,10100.27,2004,8
0,920664.65,12326.174,2004,8
0,524729.92,5734.57,2001,4
0,524729.92,6061.8,2001,4
0,524729.92,7300.074,2001,4
1,300000,6370.95,1992,4
1,250000,3841.25,1992,4
0,76699.36,1631.7,1990,8
0,76699.36,1679.53,1990,8
0,76699.36,1800.234,1990,8
0,50000,883.27,2008,1
0,23604,652.63,2008,1
0,50000,840.88,2008,1
0,23604,627.61,2008,1
0,80000,1178.38,1981,1
0,48423.8,1167.29,1981,1
0,771280.26,10777.9,2008,8
0,814336.2,11328.55,2008,8
0,814336.2,11328.55,2008,8
0,810288.29,11276.78,2008,8
0,416787.24,6244.29,2004,4
0,416787.24,6156.29,2004,4
0,416787.24,6156.29,2004,4
0,514020.41,7509.81,2006,9
0,514020.41,7487.81,2006,0
0,821199.71,11416.32,2008,8
0,764833.98,10695.46,2008,8
0,814336.2,11328.55,2008,8
0,814336.2,11328.55,2008,8
0,814336.2,11328.55,2008,8
0,215441,3046.28,1999,6
0,215441,1507.993,1999,6
0,450000,6260.45,2008,4
0,450000,6260.2,2008,4
0,559763.72,6896.211,2008,4
0,1682603.53,21855.68,2009,6
0,1682603.53,19954.178,2009,6
0,1682603.53,21855.68,2009,6
0,1682603.53,21855.43,2009,6
0,1682603.53,19954.189,2009,6
0,2400000,30847.05,2009,8
0,2400000,30846.8,2009,8
0,230050,3761.319,2009,8
1,400000,5889.27,2003,0
0,552573.38,5885.5,2004,4
0,961328.28,7912.565,2004,4
0,444334.83,4462.66,2004,4
0,444334.83,4933.36,2004,4
0,772997.13,6533.174,2004,4
0,865000,10716.26,2000,8
0,865000,11491.237,2000,8
0,865000,10851.53,2000,8
0,865000,10851.53,2000,8
0,445000,6202.17,2005,4
0,445000,8215.37,2005,4
0,120000,1708.9,1995,10
0,700000,9644.65,2003,8
0,950000,12762.65,2003,8
0,750000,8344.826,2003,8
0,2580000,29212.414,2011,8
0,2580000,36319.744,2011,8
0,302446.32,5917.95,2010,4
0,1000000,11726.095,2010,4
0,1000000,14505.545,2010,4
1,120000,1720.43,1987,4
1,120000,1798.66,1987,4
1,120000,2111.34,1987,4
1,120000,612.641,1987,4
1,114750,2986.54,1988,4
1,114750,3139.57,1988,4
1,570000,6017.99,1997,6
1,570000,6186.75,1997,6
1,570000,6129.21,1997,6
1,250000,3227.95,2010,4
1,250000,3419.45,2010,4
1,250000,3526.099,2010,4
1,145000,3321.59,1988,4
0,70000,2004.37,1989,9
0,940000,5831.65,2004,8
0,940000,6110.76,2004,8
0,940000,6351.84,2004,8
0,1080000,6351.24,2006,7
0,1080000,6651.97,2006,7
0,1080000,6898.25,2006,7
0,72914.45,3109.374,1981,8
1,384136,6052.12,2009,4
1,384136,6164.47,2009,4
1,634250,5441.445,2009,4
1,180000,3665.26,1990,4
1,180000,3736.97,1990,4
1,130000,3168.604,1990,4
0,814336.2,11333.55,2008,8
0,425117.28,6372.82,2007,9
0,810288.29,11276.78,2008,8
1,279500,2947.87,2010,4
1,100000,504.25,1985,6
0,1700000,12538.54,2008,7
0,1700000,13314.96,2008,7
0,1041874.33,8550.23,2008,7
0,207891.68,2268.7,2009,4
0,207891.68,2577.4,2009,4
0,207891.68,2268.7,2010,4
0,207891.68,2577.4,2010,4
0,202136.12,2527.54,2009,4
0,207891.68,2268.7,2009,4
0,207891.68,2577.4,2009,4
0,202136.12,3631.52,2009,4
0,207891.68,2577.4,2009,4
0,345000,5320.03,2007,4
0,345000,4440.911,2007,4
0,39303.47,856.745,1989,1
0,39303.47,832.71,1989,1
0,39303.47,909.44,1989,1
0,27000,678.155,1989,1
0,27000,654.12,1989,1
0,27000,708.53,1989,1
0,657639,9189.5,2006,9
0,269339,638.84,2006,9
0,269339,4313.4,2006,9
0,269339,5509.87,2006,9
0,482624.07,6998.28,2004,4
0,503467.22,7264.84,2000,4
0,329632.76,7610.11,2008,6
0,398896.22,5520.5,2010,4
0,474298.86,6450.36,2009,7
1,220000,4497.55,1992,4
0,865000,15778.68,2001,7
0,865000,13136.72,2001,7
0,865000,10261.748,2001,7
0,1045820,12318.94,2008,6
0,1045820,12563.13,2008,6
0,600000,8365,1995,6
0,600000,8091.07,1995,6
0,320000,6468.135,1995,6
0,300000,4486.48,1989,11
0,300000,4305.38,1989,11
0,1060000,17176.48,2006,11
0,1060000,10341.79,2006,11
0,1060000,10830.527,2006,11
0,1373000,23925.63,2004,8
1,1144250,15656.58,2004,8
0,300000,4611.85,1996,6
0,300000,7200,1996,6
0,640000,8874.33,1995,7
0,640000,8874.33,1995,7
0,640000,15360,1995,7
0,350000,5686.55,2002,5
0,350000,5423.05,2002,5
0,350000,5122.136,2002,5
0,250000,3944.25,1996,4
0,250000,3944.25,1996,4
1,1500000,13372.79,2008,8
1,1500000,15291.52,2008,8
1,100000,108.02,2002,4
1,90000,84.61,1989,4
1,285000,1967.224,2008,4
1,285000,188.4,2008,4
1,800000,10304.05,1994,4
1,508210.33,866.328,1994,4
1,508210.33,605.37,1994,4
0,260000,3978.44,2000,5
1,875910.94,13164.97,2011,4
0,940000,11465.299,2002,7
0,975000,13498.5,2001,12
0,975000,13855.25,2001,12
0,975000,13704.2,2001,12
0,2300000,29554.75,2011,10
0,2300000,29559.75,2011,10
0,2300000,28685.6,2011,10
0,1150000,20830.38,2000,7
0,655000,9960.38,2000,7
0,1150000,13748.884,2000,7
0,655000,7054.4,2000,7
0,378500,6386.04,1997,8
0,378500,6341.54,1997,8
0,378500,4489.79,1997,8
0,840000,11277.84,2008,8
0,840000,13046.973,2008,8
0,204661,3466.78,1998,8
0,204661,3466.53,1998,8
0,410000,4832.97,1995,4
0,270000,4104.34,1995,4
0,270000,163.34,1995,4
0,460000,6611.27,2002,8
0,341571.7,4930.26,2002,8
0,341571.7,200.32,2002,8
0,50000,744.99,1995,1
0,22000,495.98,1995,1
0,22000,460.499,1995,1
0,22000,12.9,1995,1
1,208000,2965.85,2010,4
1,208000,2456.15,2010,4
0,1060000,15200.73,2004,9
0,1060000,15200.48,2004,9
0,1060000,12692.09,2004,9
1,200000,4141.25,1993,4
1,200000,4156.808,1993,4
1,200000,4278.7,1993,4
0,440000,9811.15,1996,8
0,440000,9810.9,1996,8
0,440000,9544.238,1996,8
0,484929.34,7027.76,2000,4
0,482624.07,6998.28,2004,4
0,489192.86,7170.29,2003,8
0,489192.86,7170.29,2003,8
0,489192.86,7170.29,2003,8
0,658000,9396.34,2004,8
0,482624.07,6998.28,2004,4
1,250000,3649.25,2003,4
1,250000,3718.19,2003,4
1,250000,4075.579,2003,4
0,240927,3919.09,2001,8
0,240927,3919.09,2001,8
0,240927,3634.182,2001,8
0,240927,151.97,2001,8
0,115000,1971.23,1993,4
0,115000,1971.23,1993,4
0,115000,1813.449,1993,4
0,115000,72.54,1993,4
0,325000,205.01,2010,0
0,515000,7226.23,2006,7
0,515000,7226.23,2006,7
0,515000,6989.689,2006,7
0,515000,324.85,2006,7
0,355934.25,224.52,2006,7
0,690505.18,9437.13,2009,8
0,690505.18,9437.13,2009,8
0,690505.18,9194.077,2009,8
0,30000,693.85,2000,1
0,30000,643.98,2000,1
0,30000,610.22,2000,1
0,30000,693.85,2000,1
0,30000,638.98,2000,1
0,30000,610.72,2000,1
0,30000,610.72,2000,0
0,35000,699.97,2007,1
0,35000,651.96,2007,1
0,35000,630.46,2007,1
1,170000,2951.135,1992,4
1,170000,3124.135,1992,4
1,170000,3567.284,1992,4
0,51508.5,924.9,2010,1
0,51508.5,909.37,2010,1
0,51508.5,961.119,2010,1
0,640000,11031.66,1995,9
0,640000,10986.54,1995,9
0,640000,7315.261,1995,9
0,2087000,29643.404,2010,6
1,231500,2740.62,1991,4
1,231500,3289.03,1991,4
1,231500,2839.307,1991,4
1,231500,895.225,1991,4
0,940000,13313.65,2003,8
0,940000,13583.97,2003,8
0,940000,11374.18,2003,8
0,412851.13,6193.95,2003,8
0,412851.13,6193.95,2003,8
0,503467.22,7352.84,1999,8
0,412851.13,6193.95,2012,8
0,489192.86,7170.29,2003,8
0,489192.86,7170.29,2003,8
0,459455.59,6789.98,2003,8
0,459455.59,6789.98,2003,8
0,493513.21,7137.54,2004,4
0,479568.24,6959.2,2004,4
0,522776.26,7511.79,2004,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,431605.36,6345.8,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,343767.45,4242.6,2009,0
0,343767.45,4505.04,2009,0
0,343767.45,4581.57,2009,0
0,190000,3381.87,1989,0
0,190000,3578.49,1989,0
0,190000,3612.05,1989,0
1,125000,767.922,1985,4
0,2600000,36645.85,2010,8
0,946560,10780.636,2010,8
1,120000,527.12,1984,5
0,1000000,9494.75,2004,8
0,1000000,11649.62,2004,8
0,1500000,13027.78,2007,6
0,1500000,15393.36,2007,6
1,200000,4527.75,1993,4
1,200000,4982.2,1993,4
1,300000,3863.9,2003,4
1,300000,3937.61,2003,4
0,280000,4472.41,1996,11
0,280000,4472.41,1996,11
0,280000,3974.344,1996,11
1,40000,1266.54,1992,4
1,40000,457.159,1992,4
0,495000,9018.05,2006,8
0,495000,7399.29,2006,8
0,495000,6317.866,2006,8
0,482624.07,6998.28,2004,4
0,412851.13,6193.95,2003,8
0,489192.86,7170.29,2003,8
0,489192.86,7170.29,2003,8
0,522776.26,7511.79,2004,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,479568.24,6959.2,2004,4
0,459540.09,6703.06,2007,4
0,455451.24,6650.77,2000,4
0,482624.07,6998.28,2004,4
0,503467.22,7352.84,1999,8
0,482624.07,6998.28,2004,4
0,489192.86,7170.29,2003,8
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
1,340307.84,9099.04,1988,5
1,470000,6332.42,2007,4
1,160000,2817.41,1991,4
1,160000,2926.767,1991,4
0,90000,1366.996,1990,4
0,473729.22,4133.859,2001,8
0,190801.44,3031.556,2003,4
0,197068.74,3635.026,2004,4
0,599956.52,6836.495,2008,6
0,4380576,55254.147,2009,7
0,4380576,2768.23,2009,7
0,4380576,41868.16,2009,7
0,4380576,55526.79,2009,7
0,4380576,55254.147,2009,7
0,4380576,2763.23,2009,7
0,950000,12740.65,1999,7
0,300000,4366.207,1999,7
0,300000,189.24,1999,7
0,24000,559.32,2009,1
0,25000,605.001,2009,1
0,35000,640.67,2005,1
0,35000,685.42,2005,1
0,35000,640.67,2005,1
0,35000,685.42,2005,1
0,479568.24,6959.2,2004,4
0,479568.24,6959.2,2004,8
0,489192.86,7082.29,2003,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,479568.24,6959.2,2004,178
0,479568.24,6959.2,2004,4
0,459540.09,6703.06,2007,4
0,431605.36,6345.8,2007,4
0,459540.09,6703.06,2007,4
0,459540.09,6703.06,2007,4
0,170000,3185.13,1999,5
0,250000,4749.98,1991,4
0,250000,3405.65,1991,4
0,250000,3405.4,1991,4
1,280000,6163.27,1991,4
1,2086000,23448.45,2010,4
1,2086000,23482.777,2010,4
1,2086000,24751.27,2010,4
0,600000,8419.45,1998,9
0,600000,8419.2,1998,9
0,600000,7505.479,1998,9
0,1500000,19644.25,2010,9
0,1200000,15902.4,2010,9
0,1200000,14373.619,2010,9
0,675000,9354.85,1995,9
0,1200000,15902.4,1995,9
0,1200000,14373.619,1995,9
0,600000,8419.45,1995,9
0,600000,8419.2,1995,9
0,600000,7505.479,1995,9
0,600000,8374.35,1998,9
0,600000,8374.1,1998,9
0,600000,7474.844,1998,9
0,525000,7438.7,1995,9
0,525000,6616.324,1995,9
0,675000,9354.6,1992,9
0,675000,8363.999,1992,9
0,675000,9354.6,1988,9
0,675000,8363.999,1988,9
0,100000,1895.25,1993,4
0,100000,1895,1993,4
0,100000,1586.218,1993,4
0,200000,3142.2,1996,4
0,200000,2730.908,1996,4
0,200000,3142.2,2000,4
0,200000,2730.908,2000,4
0,200000,3142.45,1999,4
0,200000,3142.2,1999,4
0,200000,2730.908,1999,4
0,100000,1895.25,1987,4
0,100000,1895,1987,4
0,100000,1586.218,1987,4
0,100000,1895.25,1993,4
0,100000,1895,1993,4
0,100000,1586.218,1993,4
0,200000,3142.45,1998,4
0,200000,2730.908,1998,4
0,100000,1895.25,1990,4
0,100000,1895,1990,4
0,100000,1586.218,1990,4
0,30359.56,611.99,2007,1
0,38000,714.55,2007,1
0,30359.56,595.49,2007,1
0,37500,684.3,2007,1
0,30359.56,496.992,2007,1
0,37500,613.509,2007,1
1,285000,6614.55,1997,4
1,285000,4741.174,1997,4
0,50000,864.21,2010,1
0,50000,840.2,2010,1
0,50000,756.599,2010,1
0,50000,756.599,2008,1
0,50000,864.21,2008,1
0,50000,840.2,2008,1
0,50000,756.599,2008,1
0,3864000,43381.67,2011,8
0,3864000,48689.22,2011,8
0,140000,2615.23,1986,8
0,140000,2615.23,1986,8
0,140000,3360,1986,8
1,125000,2514.33,1993,5
1,125000,2511.37,1993,5
1,125000,2633.29,1993,5
1,185000,2767.479,1985,4
0,282558,4363.33,2005,8
0,282558,4655.08,2005,8
0,282558,5149.24,2005,8
0,282558,5536.32,2005,8
0,282558,6704.07,2005,8
0,705343.95,10708.92,2007,6
0,705343.95,11595.77,2007,6
0,705343.95,14289.38,2007,6
0,705343.95,11590.77,2007,6
0,705343.95,14284.38,2007,6
0,412851.13,6193.95,2003,8
0,482624.07,6998.28,2004,4
0,412851.13,6193.95,2003,8
0,489192.86,7170.29,2003,8
0,479568.24,6959.2,2004,4
1,10000,243.85,2008,1
1,10000,323.639,2008,1
0,1230000,15009.58,2008,8
0,1230000,15951.53,2008,8
0,1230000,14490.087,2008,8
0,700000,7794.85,2002,11
0,700000,7442.15,2002,11
0,975000,10645.362,2002,11
0,22940.42,1074.98,2007,4
0,22940.42,1823.82,2007,4
0,22940.42,1714.53,2007,4
0,865000,15978.88,2001,8
0,378250,5304.48,2005,4
0,378250,5393.6,2005,4
0,13000,306,2008,0
0,590750,12360.99,1997,8
0,1922773,20716.68,2010,8
0,1922773,22042.53,2010,8
0,55000,1207.35,1994,4
0,250000,3307.75,2003,7
0,400000,4757.6,2006,8
1,450000,3713.31,2006,4
1,340000,3664.96,2006,4
0,372130,4492.31,2000,8
0,410230,4859.98,2008,8
0,459061.81,7235.62,2010,4
0,459061.81,7235.62,2010,4
0,459061.81,6970.435,2010,4
0,710000,7442.29,2009,4
0,710000,7442.29,2010,4
0,4200000,55097.93,2008,8
0,4200000,37591,2008,8
0,652005,7156.44,2008,8
1,3000000,37723.395,2010,7
1,220000,3477.82,1988,4
1,220000,4497.45,1988,4
1,220000,4790.53,1988,4
0,1150000,15257.05,2002,8
0,1150000,15257.05,2002,8
0,975000,13096.45,2003,9
0,975000,13096.45,2003,9
0,975000,23400,2003,9
0,100000,2161.45,1984,8
0,100000,2161.45,1984,8
0,100000,2400,1984,8
0,479568.24,6959.2,2004,4
0,479568.24,6959.2,2004,4
0,479568.24,6959.2,2004,4
0,479568.24,6959.2,2004,4
0,479568.24,6959.2,2004,4
0,479568.24,6959.2,2004,4
0,519092.34,7464.67,2004,4
0,479568.24,6959.2,2004,4
0,482624.07,6998.28,2004,4
0,493513.21,7137.54,2004,4
0,493513.21,7137.54,2004,4
0,479568.24,6959.2,2004,4
0,459540.09,6703.06,2007,4
0,179870,2333.78,2004,4
0,179870,2450.43,2004,4
0,179870,2324.602,2004,4
0,21000,578.15,1999,1
0,21000,564.25,1999,1
0,21000,625.581,1999,1
0,1522068.05,19941.48,2008,10
0,1522068.05,19941.48,2008,10
0,1522068.05,19663.48,2008,10
0,345000,4141.38,1992,8
0,345000,5216.84,1992,8
0,345000,4950.167,1992,8
0,1000000,10268.25,2006,8
0,1000000,13386,2006,8
0,740000,9876.607,2006,8
0,800000,8308.35,2008,8
0,800000,10812.5,2008,8
0,450000,6196.741,2008,8
0,624679.02,7444.95,2009,4
0,624679.02,7923.04,2009,4
0,624679.02,7813.1,2009,4
0,624679.02,159.945,2009,4
0,624679.02,6295.95,2009,4
0,600000,8397.45,2000,8
0,600000,7970.384,2000,8
0,110000,2153.07,2000,4
0,110000,1854.104,2000,4
0,40000,610.17,1989,0
0,40000,485.86,1989,0
0,40000,1330.45,1989,0
0,40000,633.63,1987,0
0,40000,512.99,1987,0
0,40000,1391,1987,0
0,40000,662.09,1986,0
0,40000,502.99,1986,0
0,40000,1391,1986,0
0,40000,610.17,1989,0
0,40000,485.86,1989,0
0,40000,1330.45,1989,0
0,459576.25,7772.15,2000,8
0,459576.25,9483.87,2000,8
0,1400000,18375.05,2000,8
0,1400000,1160.75,2000,8
0,590000,8272.73,1990,8
0,590000,8272.73,1990,8
0,590000,14160,1990,8
0,840000,11390.73,1998,8
0,840000,11390.73,1998,8
0,840000,20160,1998,8
1,265000,541.95,1997,4
1,265000,541.95,1997,4
1,265000,4124.52,1997,4
1,450000,5624.52,1996,0
1,450000,4970.601,1996,0
0,571300,6049.21,2010,4
0,571300,6408.62,2010,4
0,571300,7540.01,2010,4
0,957213.14,7628.5,2008,8
0,957213.14,8948.4,2008,8
0,468988,7722.84,2008,8
0,1300000,13133.86,1995,8
0,1300000,14150.84,1995,8
0,1300000,12679.398,1995,8
0,544000,8336.04,2008,8
0,544000,8426.21,2008,8
0,544000,7771.791,2008,8
0,950000,8737.09,1999,8
0,915000,11140.534,1999,8
0,246232,3741.8,2005,4
0,246232,3804.57,2005,4
0,246232,3362.159,2005,4
0,775000,10268.93,2004,9
0,775000,10891.11,2004,9
0,775000,9599.137,2004,9
0,695000,11817.48,1997,8
0,695000,11029.39,1997,8
0,695000,8596.87,1997,8
0,940000,12945.73,2005,8
0,940000,12432.63,2005,8
0,940000,11335.97,2005,8
1,200000,4425.26,1986,4
1,200000,3877.25,1986,4
1,200000,4163.3,1986,4
0,775000,11305.05,2004,4
1,250000,3489.42,1990,4
1,250000,892.796,1990,4
1,200000,3514.305,1991,4
0,5449.36,202.55,1987,1
0,50000,746.41,2007,0
0,50000,839.7,2007,0
0,50000,702.347,2007,0
1,1020000,8646.21,2006,8
1,1020000,9204.15,2006,8
1,150000,2283.627,1994,4
